order_line_id,order_id,product_id,order_qty,delivery_qty,agreed_delivery_date,actual_delivery_date
30149,FJUN66221602,25891401,465,465,2022-06-06,2022-06-08
30150,FJUN65603603,25891603,111,111,2022-06-05,2022-06-05
30151,FJUN67603603,25891603,178,178,2022-06-07,2022-06-07
30152,FJUN65720603,25891603,72,72,2022-06-05,2022-06-05
30153,FJUN65401603,25891603,191,191,2022-06-05,2022-06-06
30154,FJUN67401603,25891603,164,164,2022-06-07,2022-06-07
30155,FJUN67522603,25891603,147,132,2022-06-07,2022-06-07
30156,FJUN65422603,25891603,95,95,2022-06-05,2022-06-05
30157,FJUN66422603,25891603,80,76,2022-06-06,2022-06-07
30158,FJUN65703603,25891603,152,137,2022-06-05,2022-06-05
30159,FJUN65301603,25891603,195,185,2022-06-05,2022-06-05
30160,FJUN67301603,25891603,160,144,2022-06-07,2022-06-07
30161,FJUN65103603,25891603,196,196,2022-06-05,2022-06-04
30162,FJUN66103603,25891603,74,74,2022-06-06,2022-06-06
30163,FJUN65202603,25891603,83,79,2022-06-05,2022-06-05
30164,FJUN67721603,25891603,184,184,2022-06-07,2022-06-07
30165,FJUN66621603,25891603,166,166,2022-06-06,2022-06-06
30166,FJUN66402202,25891202,418,418,2022-06-06,2022-06-06
30167,FJUN65702202,25891202,134,121,2022-06-05,2022-06-05
30168,FJUN65902501,25891202,482,458,2022-06-05,2022-06-05
30169,FJUN66221601,25891202,129,123,2022-06-06,2022-06-06
30170,FJUN67221202,25891202,454,454,2022-06-07,2022-06-08
30171,FJUN66102603,25891201,446,424,2022-06-06,2022-06-06
30172,FJUN67721301,25891201,394,394,2022-06-07,2022-06-07
30173,FJUN68403401,25891201,388,388,2022-06-08,2022-06-08
30174,FJUN68422203,25891201,481,385,2022-06-08,2022-06-11
30175,FJUN68720201,25891201,318,318,2022-06-08,2022-06-10
30176,FJUN68201501,25891201,247,235,2022-06-08,2022-06-08
30177,FJUN66203201,25891201,177,177,2022-06-06,2022-06-06
30178,FJUN68522501,25891201,106,106,2022-06-08,2022-06-09
30179,FJUN67622201,25891201,263,263,2022-06-07,2022-06-08
30180,FJUN66520201,25891201,370,370,2022-06-06,2022-06-05
30181,FJUN66520501,25891501,229,218,2022-06-06,2022-06-08
30182,FJUN67422501,25891501,172,155,2022-06-07,2022-06-08
30183,FJUN67520501,25891501,155,155,2022-06-07,2022-06-08
30184,FJUN67703501,25891501,118,118,2022-06-07,2022-06-07
30185,FJUN66503603,25891501,243,231,2022-06-06,2022-06-06
30186,FJUN67601501,25891501,106,95,2022-06-07,2022-06-07
30187,FJUN68601501,25891501,145,138,2022-06-08,2022-06-08
30188,FJUN68522501,25891501,229,229,2022-06-08,2022-06-09
30189,FJUN68201501,25891501,240,240,2022-06-08,2022-06-08
30190,FJUN67420501,25891501,124,124,2022-06-07,2022-06-09
30191,FJUN67320501,25891501,173,173,2022-06-07,2022-06-07
30192,FJUN67221602,25891501,134,134,2022-06-07,2022-06-07
30193,FJUN67103603,25891501,195,175,2022-06-07,2022-06-07
30194,FJUN68103501,25891501,184,184,2022-06-08,2022-06-07
30195,FJUN66303501,25891501,111,111,2022-06-06,2022-06-06
30196,FJUN67303501,25891501,166,166,2022-06-07,2022-06-07
30197,FJUN68102501,25891501,196,196,2022-06-08,2022-06-09
30198,FJUN66421501,25891501,187,187,2022-06-06,2022-06-05
30199,FJUN67421501,25891501,234,234,2022-06-07,2022-06-07
30200,FJUN66202603,25891501,250,250,2022-06-06,2022-06-06
30201,FJUN67202501,25891501,245,221,2022-06-07,2022-06-07
30202,FJUN67503602,25891602,195,185,2022-06-07,2022-06-08
30203,FJUN66702602,25891602,67,67,2022-06-06,2022-06-06
30204,FJUN67720602,25891602,120,120,2022-06-07,2022-06-07
30205,FJUN66621602,25891602,151,151,2022-06-06,2022-06-07
30206,FJUN67621602,25891602,181,181,2022-06-07,2022-06-07
30207,FJUN66521602,25891602,118,118,2022-06-06,2022-06-09
30208,FJUN67521602,25891602,132,132,2022-06-07,2022-06-08
30209,FJUN68521602,25891602,74,74,2022-06-08,2022-06-11
30210,FJUN66420602,25891602,132,132,2022-06-06,2022-06-07
30211,FJUN67420602,25891602,72,58,2022-06-07,2022-06-07
30212,FJUN67402602,25891602,79,79,2022-06-07,2022-06-07
30213,FJUN68402602,25891602,161,161,2022-06-08,2022-06-08
30214,FJUN68203602,25891602,114,91,2022-06-08,2022-06-08
30215,FJUN67221602,25891602,87,87,2022-06-07,2022-06-07
30216,FJUN66601602,25891602,166,166,2022-06-06,2022-06-06
30217,FJUN68601602,25891602,53,42,2022-06-08,2022-06-09
30218,FJUN66201602,25891602,53,53,2022-06-06,2022-06-06
30219,FJUN68622602,25891602,122,122,2022-06-08,2022-06-08
30220,FJUN68220602,25891602,179,179,2022-06-08,2022-06-08
30221,FJUN67101603,25891602,56,53,2022-06-07,2022-06-07
30222,FJUN66603602,25891602,94,94,2022-06-06,2022-06-06
30223,FJUN68421602,25891602,65,65,2022-06-08,2022-06-09
30224,FJUN68122602,25891602,85,77,2022-06-08,2022-06-10
30225,FJUN66403602,25891602,175,175,2022-06-06,2022-06-05
30226,FJUN68422602,25891602,83,83,2022-06-08,2022-06-09
30227,FJUN67201603,25891101,466,419,2022-06-07,2022-06-07
30228,FJUN67303501,25891101,328,328,2022-06-07,2022-06-07
30229,FJUN67603101,25891101,304,304,2022-06-07,2022-06-07
30230,FJUN67321202,25891101,420,420,2022-06-07,2022-06-07
30231,FJUN67203601,25891101,426,426,2022-06-07,2022-06-07
30232,FJUN67902502,25891101,419,419,2022-06-07,2022-06-07
30233,FJUN68902203,25891101,468,468,2022-06-08,2022-06-08
30234,FJUN66721301,25891101,407,387,2022-06-06,2022-06-06
30235,FJUN67720602,25891101,429,343,2022-06-07,2022-06-07
30236,FJUN66221301,25891101,407,407,2022-06-06,2022-06-06
30237,FJUN66122403,25891101,317,301,2022-06-06,2022-06-09
30238,FJUN67122101,25891101,429,408,2022-06-07,2022-06-09
30239,FJUN68421603,25891101,415,373,2022-06-08,2022-06-10
30240,FJUN67503203,25891101,416,416,2022-06-07,2022-06-07
30241,FJUN68301101,25891101,404,364,2022-06-08,2022-06-09
30242,FJUN67520101,25891101,339,271,2022-06-07,2022-06-06
30243,FJUN66422601,25891101,346,346,2022-06-06,2022-06-09
30244,FJUN66621602,25891401,276,276,2022-06-06,2022-06-07
30245,FJUN68621601,25891401,493,493,2022-06-08,2022-06-08
30246,FJUN66121401,25891401,338,321,2022-06-06,2022-06-06
30247,FJUN67121401,25891401,342,325,2022-06-07,2022-06-06
30248,FJUN68520401,25891401,385,366,2022-06-08,2022-06-07
30249,FJUN67320501,25891401,222,178,2022-06-07,2022-06-07
30250,FJUN67903401,25891401,413,372,2022-06-07,2022-06-08
30251,FJUN66703401,25891401,216,205,2022-06-06,2022-06-07
30252,FJUN67703501,25891401,270,270,2022-06-07,2022-06-07
30253,FJUN68303401,25891401,446,446,2022-06-08,2022-06-07
30254,FJUN67720602,25891401,269,215,2022-06-07,2022-06-07
30255,FJUN68201501,25891401,281,281,2022-06-08,2022-06-08
30256,FJUN66103502,25891401,255,242,2022-06-06,2022-06-06
30257,FJUN66521401,25891401,289,289,2022-06-06,2022-06-07
30258,FJUN67521602,25891401,256,256,2022-06-07,2022-06-08
30259,FJUN68220602,25891401,456,456,2022-06-08,2022-06-08
30260,FJUN68403401,25891401,456,456,2022-06-08,2022-06-08
30261,FJUN66102603,25891603,136,136,2022-06-06,2022-06-06
30262,FJUN67520603,25891603,132,125,2022-06-07,2022-06-07
30263,FJUN68720603,25891603,117,111,2022-06-08,2022-06-08
30264,FJUN67101603,25891603,178,178,2022-06-07,2022-06-07
30265,FJUN68401603,25891603,148,148,2022-06-08,2022-06-07
30266,FJUN66403603,25891603,78,78,2022-06-06,2022-06-06
30267,FJUN68420603,25891603,161,161,2022-06-08,2022-06-11
30268,FJUN66622603,25891603,167,167,2022-06-06,2022-06-06
30269,FJUN66402603,25891603,67,67,2022-06-06,2022-06-06
30270,FJUN67421603,25891603,81,77,2022-06-07,2022-06-10
30271,FJUN68421603,25891603,99,94,2022-06-08,2022-06-10
30272,FJUN66503603,25891603,148,133,2022-06-06,2022-06-06
30273,FJUN68703603,25891603,68,68,2022-06-08,2022-06-08
30274,FJUN67103603,25891603,171,162,2022-06-07,2022-06-07
30275,FJUN68103603,25891603,124,99,2022-06-08,2022-06-08
30276,FJUN66202603,25891603,195,195,2022-06-06,2022-06-06
30277,FJUN67202603,25891603,198,178,2022-06-07,2022-06-10
30278,FJUN67201603,25891603,115,115,2022-06-07,2022-06-07
30279,FJUN66122603,25891603,155,155,2022-06-06,2022-06-08
30280,FJUN66501503,25891202,469,446,2022-06-06,2022-06-06
30281,FJUN67402602,25891202,161,161,2022-06-07,2022-06-07
30282,FJUN68702302,25891202,391,371,2022-06-08,2022-06-08
30283,FJUN67622601,25891202,138,138,2022-06-07,2022-06-07
30284,FJUN68122202,25891202,245,245,2022-06-08,2022-06-09
30285,FJUN67903503,25891202,436,392,2022-06-07,2022-06-07
30286,FJUN66403603,25891202,476,476,2022-06-06,2022-06-06
30287,FJUN67403503,25891202,267,267,2022-06-07,2022-06-07
30288,FJUN66301503,25891202,426,426,2022-06-06,2022-06-06
30289,FJUN68703603,25891202,500,500,2022-06-08,2022-06-08
30290,FJUN66101403,25891202,437,437,2022-06-06,2022-06-06
30291,FJUN66503202,25891202,140,140,2022-06-06,2022-06-08
30292,FJUN68601501,25891202,288,259,2022-06-08,2022-06-08
30293,FJUN66521202,25891202,205,205,2022-06-06,2022-06-05
30294,FJUN67521202,25891202,144,144,2022-06-07,2022-06-10
30295,FJUN67202202,25891202,226,226,2022-06-07,2022-06-06
30296,FJUN67321202,25891202,366,329,2022-06-07,2022-06-07
30297,FJUN66522202,25891202,478,478,2022-06-06,2022-06-07
30298,FJUN68522501,25891202,261,261,2022-06-08,2022-06-09
30299,FJUN67103603,25891303,70,63,2022-06-07,2022-06-07
30300,FJUN66301303,25891303,38,38,2022-06-06,2022-06-09
30301,FJUN67303303,25891303,56,45,2022-06-07,2022-06-08
30302,FJUN67401303,25891303,54,51,2022-06-07,2022-06-08
30303,FJUN66421303,25891303,40,38,2022-06-06,2022-06-08
30304,FJUN68622602,25891303,53,53,2022-06-08,2022-06-08
30305,FJUN66122303,25891303,52,42,2022-06-06,2022-06-05
30306,FJUN67501303,25891303,96,96,2022-06-07,2022-06-07
30307,FJUN67221602,25891303,42,40,2022-06-07,2022-06-07
30308,FJUN68221303,25891303,80,80,2022-06-08,2022-06-08
30309,FJUN66403603,25891303,21,21,2022-06-06,2022-06-06
30310,FJUN67121403,25891303,42,42,2022-06-07,2022-06-08
30311,FJUN68220602,25891303,47,47,2022-06-08,2022-06-08
30312,FJUN66101403,25891303,67,67,2022-06-06,2022-06-06
30313,FJUN66402303,25891303,24,22,2022-06-06,2022-06-07
30314,FJUN67903503,25891303,77,73,2022-06-07,2022-06-07
30315,FJUN68621601,25891303,51,51,2022-06-08,2022-06-08
30316,FJUN67521303,25891303,82,82,2022-06-07,2022-06-06
30317,FJUN66220102,25891102,443,443,2022-06-06,2022-06-06
30318,FJUN66103502,25891203,356,338,2022-06-06,2022-06-06
30319,FJUN67422203,25891203,411,411,2022-06-07,2022-06-09
30320,FJUN68422203,25891203,236,224,2022-06-08,2022-06-11
30321,FJUN68703203,25891203,119,119,2022-06-08,2022-06-07
30322,FJUN68521203,25891203,309,309,2022-06-08,2022-06-09
30323,FJUN66721301,25891203,182,182,2022-06-06,2022-06-06
30324,FJUN67721203,25891203,155,139,2022-06-07,2022-06-10
30325,FJUN68721403,25891203,231,231,2022-06-08,2022-06-08
30326,FJUN66420203,25891203,235,235,2022-06-06,2022-06-06
30327,FJUN68420203,25891203,122,110,2022-06-08,2022-06-09
30328,FJUN66403603,25891203,342,342,2022-06-06,2022-06-06
30329,FJUN66301503,25891203,134,134,2022-06-06,2022-06-06
30330,FJUN68301203,25891203,485,437,2022-06-08,2022-06-07
30331,FJUN66503203,25891203,439,439,2022-06-06,2022-06-09
30332,FJUN67503203,25891203,123,123,2022-06-07,2022-06-07
30333,FJUN68303203,25891203,434,434,2022-06-08,2022-06-08
30334,FJUN68221303,25891203,417,375,2022-06-08,2022-06-08
30335,FJUN66321203,25891203,419,419,2022-06-06,2022-06-08
30336,FJUN68601501,25891203,229,183,2022-06-08,2022-06-08
30337,FJUN66102603,25891203,495,445,2022-06-06,2022-06-06
30338,FJUN67102302,25891203,325,325,2022-06-07,2022-06-07
30339,FJUN66902301,25891203,258,258,2022-06-06,2022-06-06
30340,FJUN68902203,25891203,394,394,2022-06-08,2022-06-08
30341,FJUN67520603,25891203,239,239,2022-06-07,2022-06-07
30342,FJUN67102302,25891302,23,23,2022-06-07,2022-06-07
30343,FJUN68702302,25891302,21,17,2022-06-08,2022-06-08
30344,FJUN66622603,25891302,32,32,2022-06-06,2022-06-06
30345,FJUN68622602,25891302,94,94,2022-06-08,2022-06-08
30346,FJUN66320601,25891302,78,78,2022-06-06,2022-06-06
30347,FJUN67320501,25891302,23,23,2022-06-07,2022-06-07
30348,FJUN66603602,25891302,44,44,2022-06-06,2022-06-06
30349,FJUN68603302,25891302,54,54,2022-06-08,2022-06-08
30350,FJUN68721302,25891302,34,34,2022-06-08,2022-06-11
30351,FJUN66321302,25891302,74,74,2022-06-06,2022-06-06
30352,FJUN67321302,25891302,37,37,2022-06-07,2022-06-06
30353,FJUN66501503,25891302,27,27,2022-06-06,2022-06-06
30354,FJUN67420302,25891302,50,50,2022-06-07,2022-06-08
30355,FJUN68403401,25891302,53,53,2022-06-08,2022-06-08
30356,FJUN67220402,25891302,77,77,2022-06-07,2022-06-07
30357,FJUN67122302,25891302,91,91,2022-06-07,2022-06-10
30358,FJUN68202601,25891302,42,42,2022-06-08,2022-06-08
30359,FJUN66401302,25891302,34,34,2022-06-06,2022-06-06
30360,FJUN68703603,25891302,68,61,2022-06-08,2022-06-08
30361,FJUN68121302,25891302,98,98,2022-06-08,2022-06-09
30362,FJUN68903302,25891302,38,34,2022-06-08,2022-06-08
30363,FJUN68422602,25891302,32,32,2022-06-08,2022-06-09
30364,FJUN66301503,25891302,75,75,2022-06-06,2022-06-06
30365,FJUN66721301,25891301,77,62,2022-06-06,2022-06-06
30366,FJUN67721301,25891301,49,49,2022-06-07,2022-06-07
30367,FJUN68721302,25891301,51,51,2022-06-08,2022-06-11
30368,FJUN68420301,25891301,38,36,2022-06-08,2022-06-10
30369,FJUN68703603,25891301,83,83,2022-06-08,2022-06-08
30370,FJUN66421303,25891301,69,69,2022-06-06,2022-06-08
30371,FJUN67421501,25891301,53,48,2022-06-07,2022-06-07
30372,FJUN66720301,25891301,100,100,2022-06-06,2022-06-07
30373,FJUN68321301,25891301,66,66,2022-06-08,2022-06-08
30374,FJUN67601501,25891301,86,82,2022-06-07,2022-06-07
30375,FJUN68601501,25891301,52,52,2022-06-08,2022-06-08
30376,FJUN68201501,25891301,35,35,2022-06-08,2022-06-08
30377,FJUN68402602,25891301,22,22,2022-06-08,2022-06-08
30378,FJUN66503301,25891301,83,75,2022-06-06,2022-06-07
30379,FJUN67503602,25891301,56,56,2022-06-07,2022-06-08
30380,FJUN68503402,25891301,59,59,2022-06-08,2022-06-08
30381,FJUN66221301,25891301,36,32,2022-06-06,2022-06-06
30382,FJUN66621301,25891301,57,57,2022-06-06,2022-06-08
30383,FJUN66622301,25891301,24,24,2022-06-06,2022-06-08
30384,FJUN68220402,25891301,28,25,2022-06-08,2022-06-07
30385,FJUN66902301,25891301,85,85,2022-06-06,2022-06-06
30386,FJUN67422301,25891301,90,90,2022-06-07,2022-06-07
30387,FJUN67622102,25891102,377,377,2022-06-07,2022-06-10
30388,FJUN67522102,25891102,436,436,2022-06-07,2022-06-10
30389,FJUN66422601,25891102,496,496,2022-06-06,2022-06-09
30390,FJUN66501503,25891102,324,308,2022-06-06,2022-06-06
30391,FJUN66122102,25891102,395,355,2022-06-06,2022-06-07
30392,FJUN67603102,25891102,476,476,2022-06-07,2022-06-06
30393,FJUN67203601,25891102,363,363,2022-06-07,2022-06-07
30394,FJUN66122603,25891502,236,224,2022-06-06,2022-06-08
30395,FJUN66420502,25891502,176,176,2022-06-06,2022-06-08
30396,FJUN68320502,25891502,115,115,2022-06-08,2022-06-08
30397,FJUN66301502,25891502,103,103,2022-06-06,2022-06-07
30398,FJUN66520502,25891502,161,153,2022-06-06,2022-06-07
30399,FJUN66103502,25891502,121,115,2022-06-06,2022-06-06
30400,FJUN67902502,25891502,206,206,2022-06-07,2022-06-07
30401,FJUN67720502,25891502,128,128,2022-06-07,2022-06-09
30402,FJUN68720603,25891502,141,141,2022-06-08,2022-06-08
30403,FJUN66422502,25891502,179,179,2022-06-06,2022-06-07
30404,FJUN66501502,25891502,249,249,2022-06-06,2022-06-05
30405,FJUN68501502,25891502,141,141,2022-06-08,2022-06-08
30406,FJUN66521602,25891502,221,221,2022-06-06,2022-06-09
30407,FJUN67421603,25891403,308,308,2022-06-07,2022-06-10
30408,FJUN68402403,25891403,236,236,2022-06-08,2022-06-09
30409,FJUN68203602,25891403,469,469,2022-06-08,2022-06-08
30410,FJUN66321403,25891403,484,436,2022-06-06,2022-06-07
30411,FJUN68422403,25891403,447,402,2022-06-08,2022-06-10
30412,FJUN68420403,25891403,297,297,2022-06-08,2022-06-07
30413,FJUN66201602,25891403,227,227,2022-06-06,2022-06-06
30414,FJUN68721403,25891403,222,211,2022-06-08,2022-06-08
30415,FJUN66122403,25891403,284,270,2022-06-06,2022-06-09
30416,FJUN66101403,25891403,473,473,2022-06-06,2022-06-06
30417,FJUN67121403,25891403,477,453,2022-06-07,2022-06-08
30418,FJUN68301403,25891403,402,402,2022-06-08,2022-06-08
30419,FJUN67622601,25891503,157,157,2022-06-07,2022-06-07
30420,FJUN68622602,25891503,106,106,2022-06-08,2022-06-08
30421,FJUN66720503,25891503,190,190,2022-06-06,2022-06-06
30422,FJUN68720603,25891503,150,150,2022-06-08,2022-06-08
30423,FJUN67403503,25891503,102,102,2022-06-07,2022-06-07
30424,FJUN67521503,25891503,157,157,2022-06-07,2022-06-09
30425,FJUN66321503,25891503,119,119,2022-06-06,2022-06-05
30426,FJUN67221602,25891503,118,118,2022-06-07,2022-06-07
30427,FJUN66401503,25891503,160,160,2022-06-06,2022-06-07
30428,FJUN67401503,25891503,191,172,2022-06-07,2022-06-09
30429,FJUN68401503,25891503,232,232,2022-06-08,2022-06-08
30430,FJUN66903503,25891503,182,164,2022-06-06,2022-06-06
30431,FJUN67903503,25891503,115,92,2022-06-07,2022-06-07
30432,FJUN66201602,25891503,245,245,2022-06-06,2022-06-06
30433,FJUN67201603,25891503,165,165,2022-06-07,2022-06-07
30434,FJUN68201503,25891503,150,150,2022-06-08,2022-06-11
30435,FJUN66501503,25891503,145,138,2022-06-06,2022-06-06
30436,FJUN67520503,25891503,188,188,2022-06-07,2022-06-10
30437,FJUN66301503,25891503,197,197,2022-06-06,2022-06-06
30438,FJUN66402603,25891503,103,103,2022-06-06,2022-06-06
30439,FJUN67402602,25891503,149,149,2022-06-07,2022-06-07
30440,FJUN68402602,25891503,205,205,2022-06-08,2022-06-08
30441,FJUN68702503,25891503,102,92,2022-06-08,2022-06-07
30442,FJUN66403603,25891103,316,316,2022-06-06,2022-06-06
30443,FJUN66702103,25891103,388,388,2022-06-06,2022-06-05
30444,FJUN66121103,25891103,464,418,2022-06-06,2022-06-07
30445,FJUN68221303,25891103,372,353,2022-06-08,2022-06-08
30446,FJUN67522103,25891103,382,382,2022-06-07,2022-06-06
30447,FJUN66503603,25891103,311,295,2022-06-06,2022-06-06
30448,FJUN67220402,25891103,302,302,2022-06-07,2022-06-07
30449,FJUN67122103,25891103,375,356,2022-06-07,2022-06-07
30450,FJUN68122602,25891103,480,432,2022-06-08,2022-06-10
30451,FJUN66101403,25891103,317,317,2022-06-06,2022-06-06
30452,FJUN66301503,25891103,352,334,2022-06-06,2022-06-06
30453,FJUN67102103,25891103,323,323,2022-06-07,2022-06-08
30454,FJUN67202501,25891103,442,442,2022-06-07,2022-06-07
30455,FJUN66721103,25891103,344,275,2022-06-06,2022-06-07
30456,FJUN67721301,25891103,427,384,2022-06-07,2022-06-07
30457,FJUN68420403,25891103,472,472,2022-06-08,2022-06-07
30458,FJUN66422502,25891103,486,486,2022-06-06,2022-06-07
30459,FJUN67221601,25891601,82,82,2022-06-07,2022-06-08
30460,FJUN68202601,25891601,93,93,2022-06-08,2022-06-08
30461,FJUN67201603,25891601,151,151,2022-06-07,2022-06-07
30462,FJUN67622601,25891601,101,81,2022-06-07,2022-06-07
30463,FJUN68721601,25891601,108,103,2022-06-08,2022-06-10
30464,FJUN66320601,25891601,152,152,2022-06-06,2022-06-06
30465,FJUN66422601,25891601,170,170,2022-06-06,2022-06-09
30466,FJUN68621601,25891601,172,172,2022-06-08,2022-06-08
30467,FJUN68421601,25891601,182,182,2022-06-08,2022-06-08
30468,FJUN67203601,25891601,148,141,2022-06-07,2022-06-07
30469,FJUN66501601,25891601,109,109,2022-06-06,2022-06-07
30470,FJUN67220402,25891402,452,452,2022-06-07,2022-06-07
30471,FJUN68220402,25891402,453,453,2022-06-08,2022-06-07
30472,FJUN66320601,25891402,489,489,2022-06-06,2022-06-06
30473,FJUN66703402,25891402,304,304,2022-06-06,2022-06-06
30474,FJUN68703603,25891402,478,478,2022-06-08,2022-06-08
30475,FJUN68503402,25891402,335,335,2022-06-08,2022-06-08
30476,FJUN66522402,25891402,264,264,2022-06-06,2022-06-06
30477,FJUN67201603,25891402,371,371,2022-06-07,2022-06-07
30478,FJUN67621402,25891402,222,222,2022-06-07,2022-06-06
30479,FJUN67702402,25891402,439,395,2022-06-07,2022-06-07
30480,FJUN66421402,25891402,443,399,2022-06-06,2022-06-06
30481,FJUN67303303,25891201,168,160,2022-06-07,2022-06-08
30482,FJUN68122202,25891201,277,222,2022-06-08,2022-06-09
30483,FJUN68601501,25891201,470,423,2022-06-08,2022-06-08
30484,FJUN67521503,25891201,205,195,2022-06-07,2022-06-09
30485,FJUN66402603,25891201,408,408,2022-06-06,2022-06-06
30486,FJUN67321202,25891201,114,114,2022-06-07,2022-06-07
30487,FJUN67702601,25891302,67,64,2022-06-07,2022-06-07
30488,FJUN68103602,25891203,346,329,2022-06-08,2022-06-08
30489,FJUN69103203,25891203,136,129,2022-06-09,2022-06-09
30490,FJUN69401601,25891203,183,183,2022-06-09,2022-06-09
30491,FJUN68320503,25891203,175,166,2022-06-08,2022-06-09
30492,FJUN69220603,25891203,248,248,2022-06-09,2022-06-09
30493,FJUN67703603,25891203,410,328,2022-06-07,2022-06-07
30494,FJUN69420203,25891203,412,412,2022-06-09,2022-06-12
30495,FJUN68522302,25891203,347,347,2022-06-08,2022-06-09
30496,FJUN67403602,25891203,487,487,2022-06-07,2022-06-07
30497,FJUN68503302,25891203,420,420,2022-06-08,2022-06-08
30498,FJUN69303403,25891203,275,275,2022-06-09,2022-06-09
30499,FJUN67321203,25891203,334,334,2022-06-07,2022-06-08
30500,FJUN68622501,25891203,174,174,2022-06-08,2022-06-08
30501,FJUN69621402,25891203,317,317,2022-06-09,2022-06-09
30502,FJUN67622302,25891302,99,99,2022-06-07,2022-06-07
30503,FJUN67621302,25891302,92,92,2022-06-07,2022-06-09
30504,FJUN69321302,25891302,92,92,2022-06-09,2022-06-11
30505,FJUN67501302,25891302,100,90,2022-06-07,2022-06-10
30506,FJUN68501501,25891302,52,52,2022-06-08,2022-06-08
30507,FJUN68520302,25891302,88,79,2022-06-08,2022-06-10
30508,FJUN69520302,25891302,40,36,2022-06-09,2022-06-12
30509,FJUN67421302,25891302,97,97,2022-06-07,2022-06-07
30510,FJUN68421501,25891302,71,64,2022-06-08,2022-06-11
30511,FJUN69421302,25891302,32,32,2022-06-09,2022-06-12
30512,FJUN69420503,25891302,53,53,2022-06-09,2022-06-09
30513,FJUN67403302,25891302,55,55,2022-06-07,2022-06-08
30514,FJUN68122302,25891302,57,54,2022-06-08,2022-06-08
30515,FJUN68521402,25891302,78,74,2022-06-08,2022-06-09
30516,FJUN68203603,25891302,75,75,2022-06-08,2022-06-08
30517,FJUN68601603,25891302,62,62,2022-06-08,2022-06-08
30518,FJUN69601302,25891302,61,58,2022-06-09,2022-06-09
30519,FJUN67522602,25891302,86,86,2022-06-07,2022-06-08
30520,FJUN68522302,25891302,75,75,2022-06-08,2022-06-09
30521,FJUN69121302,25891302,27,27,2022-06-09,2022-06-09
30522,FJUN68503302,25891302,46,46,2022-06-08,2022-06-08
30523,FJUN67402501,25891302,52,47,2022-06-07,2022-06-07
30524,FJUN69402302,25891302,41,41,2022-06-09,2022-06-11
30525,FJUN67422302,25891302,62,62,2022-06-07,2022-06-09
30526,FJUN69301302,25891302,38,34,2022-06-09,2022-06-08
30527,FJUN69703502,25891301,44,40,2022-06-09,2022-06-09
30528,FJUN67102301,25891301,76,76,2022-06-07,2022-06-07
30529,FJUN68102403,25891301,23,23,2022-06-08,2022-06-08
30530,FJUN69102301,25891301,67,67,2022-06-09,2022-06-09
30531,FJUN68122401,25891301,97,87,2022-06-08,2022-06-09
30532,FJUN67720301,25891301,30,27,2022-06-07,2022-06-08
30533,FJUN69601302,25891301,27,26,2022-06-09,2022-06-09
30534,FJUN67201301,25891301,100,100,2022-06-07,2022-06-07
30535,FJUN69521301,25891301,23,23,2022-06-09,2022-06-10
30536,FJUN67221603,25891301,23,23,2022-06-07,2022-06-07
30537,FJUN69903301,25891301,48,48,2022-06-09,2022-06-11
30538,FJUN69622501,25891301,27,27,2022-06-09,2022-06-09
30539,FJUN67303503,25891301,86,86,2022-06-07,2022-06-08
30540,FJUN69303403,25891301,48,48,2022-06-09,2022-06-09
30541,FJUN68403301,25891301,35,35,2022-06-08,2022-06-08
30542,FJUN69403301,25891301,29,26,2022-06-09,2022-06-10
30543,FJUN68902503,25891301,97,97,2022-06-08,2022-06-08
30544,FJUN69902603,25891301,32,32,2022-06-09,2022-06-09
30545,FJUN67603402,25891301,54,54,2022-06-07,2022-06-07
30546,FJUN68721602,25891102,309,309,2022-06-08,2022-06-08
30547,FJUN69520302,25891102,352,352,2022-06-09,2022-06-12
30548,FJUN68121502,25891102,369,369,2022-06-08,2022-06-10
30549,FJUN68522102,25891102,443,443,2022-06-08,2022-06-11
30550,FJUN68503302,25891102,342,342,2022-06-08,2022-06-08
30551,FJUN69503402,25891102,382,382,2022-06-09,2022-06-09
30552,FJUN69421501,25891102,322,322,2022-06-09,2022-06-09
30553,FJUN67903102,25891102,303,303,2022-06-07,2022-06-07
30554,FJUN69903102,25891102,398,398,2022-06-09,2022-06-09
30555,FJUN68420401,25891102,385,385,2022-06-08,2022-06-09
30556,FJUN68220502,25891102,398,398,2022-06-08,2022-06-08
30557,FJUN69101102,25891102,438,438,2022-06-09,2022-06-09
30558,FJUN67122102,25891102,373,373,2022-06-07,2022-06-06
30559,FJUN68603102,25891102,395,375,2022-06-08,2022-06-08
30560,FJUN67122502,25891502,238,226,2022-06-07,2022-06-07
30561,FJUN67420601,25891502,215,215,2022-06-07,2022-06-09
30562,FJUN68220502,25891502,144,130,2022-06-08,2022-06-08
30563,FJUN67203603,25891502,111,100,2022-06-07,2022-06-07
30564,FJUN68203603,25891502,138,138,2022-06-08,2022-06-08
30565,FJUN69203502,25891502,247,247,2022-06-09,2022-06-09
30566,FJUN67121502,25891502,193,183,2022-06-07,2022-06-09
30567,FJUN68121502,25891502,144,144,2022-06-08,2022-06-10
30568,FJUN67520502,25891502,172,163,2022-06-07,2022-06-09
30569,FJUN68520502,25891502,166,166,2022-06-08,2022-06-08
30570,FJUN67103502,25891502,168,160,2022-06-07,2022-06-07
